MM/DD/YYYY,ID,YEAR,MONTH,DAY,TSUN,TSUN_FLAGS,WSF5,WSF5_FLAGS,WSFM,WSFM_FLAGS,TMAX,TMAX_FLAGS,WSFG,WSFG_FLAGS,ACMH,ACMH_FLAGS,PRCP,PRCP_FLAGS,WT16,WT16_FLAGS,WSF2,WSF2_FLAGS,SNOW,SNOW_FLAGS,SNWD,SNWD_FLAGS,THIC,THIC_FLAGS,WDFM,WDFM_FLAGS,WT07,WT07_FLAGS,WDF1,WDF1_FLAGS,WT03,WT03_FLAGS,ACSH,ACSH_FLAGS,WT18,WT18_FLAGS,WDF2,WDF2_FLAGS,WT02,WT02_FLAGS,WT14,WT14_FLAGS,FRGT,FRGT_FLAGS,WT09,WT09_FLAGS,TAVG,TAVG_FLAGS,WV20,WV20_FLAGS,WDF5,WDF5_FLAGS,FMTM,FMTM_FLAGS,WT11,WT11_FLAGS,PGTM,PGTM_FLAGS,WT08,WT08_FLAGS,WT04,WT04_FLAGS,WESD,WESD_FLAGS,WT05,WT05_FLAGS,WDFG,WDFG_FLAGS,WT13,WT13_FLAGS,WT21,WT21_FLAGS,AWND,AWND_FLAGS,WT10,WT10_FLAGS,WT01,WT01_FLAGS,WSF1,WSF1_FLAGS,WV03,WV03_FLAGS,TMIN,TMIN_FLAGS,WV01,WV01_FLAGS
2002-03-29,USW00023234,2002,03,29,0.0,__W,112.0,__X,nan,nan,178.0,__0,nan,nan,nan,nan,0.0,__0,nan,nan,98.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,290.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,139.0,__W,nan,nan,280.0,__X,1658.0,__X,nan,nan,1433.0,__W,1.0,__0,nan,nan,0.0,__0,nan,nan,nan,nan,1.0,__X,1.0,__X,42.0,__X,nan,nan,1.0,__0,nan,nan,nan,nan,100.0,__0,nan,nan
2002-03-30,USW00023234,2002,03,30,0.0,__W,94.0,__X,nan,nan,217.0,__0,nan,nan,nan,nan,0.0,__0,nan,nan,89.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,270.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,156.0,__W,nan,nan,280.0,__X,1923.0,__X,nan,nan,1923.0,__W,1.0,__0,nan,nan,0.0,__0,nan,nan,nan,nan,1.0,__X,nan,nan,33.0,__X,nan,nan,1.0,__0,nan,nan,nan,nan,94.0,__0,nan,nan
2002-03-31,USW00023234,2002,03,31,0.0,__W,125.0,__X,nan,nan,189.0,__0,nan,nan,nan,nan,0.0,__0,nan,nan,112.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,280.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,133.0,__W,nan,nan,280.0,__X,1452.0,__X,nan,nan,1507.0,__W,nan,nan,nan,nan,0.0,__0,nan,nan,nan,nan,1.0,__X,1.0,__X,46.0,__X,nan,nan,1.0,__0,nan,nan,nan,nan,78.0,__0,nan,nan
2002-04-01,USW00023234,2002,04,1,0.0,__W,107.0,__X,nan,nan,183.0,__0,nan,nan,nan,nan,0.0,__0,nan,nan,98.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,280.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,133.0,__W,nan,nan,290.0,__X,1554.0,__X,nan,nan,1643.0,__W,nan,nan,nan,nan,0.0,__0,nan,nan,nan,nan,1.0,__X,nan,nan,41.0,__X,nan,nan,1.0,__0,nan,nan,nan,nan,78.0,__0,nan,nan
2002-04-08,USW00023234,2002,04,8,0.0,__W,98.0,__X,nan,nan,178.0,__0,nan,nan,nan,nan,0.0,__0,nan,nan,80.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,250.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,139.0,__W,nan,nan,260.0,__X,1604.0,__X,nan,nan,1546.0,__W,nan,nan,nan,nan,0.0,__0,nan,nan,nan,nan,nan,nan,nan,nan,29.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,100.0,__0,nan,nan
2002-04-09,USW00023234,2002,04,9,0.0,__W,80.0,__X,nan,nan,167.0,__0,nan,nan,nan,nan,3.0,__0,1.0,__0,63.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,190.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,144.0,__W,1.0,__X,200.0,__X,1404.0,__X,nan,nan,1403.0,__W,nan,nan,nan,nan,0.0,__0,nan,nan,nan,nan,1.0,__X,nan,nan,34.0,__X,nan,nan,1.0,__0,nan,nan,nan,nan,117.0,__0,nan,nan
2002-04-15,USW00023234,2002,04,15,0.0,__W,201.0,__X,nan,nan,150.0,__0,nan,nan,nan,nan,0.0,__0,nan,nan,170.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,270.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,122.0,__W,nan,nan,270.0,__X,453.0,__X,nan,nan,547.0,__W,nan,nan,nan,nan,0.0,__0,nan,nan,nan,nan,nan,nan,nan,nan,105.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,89.0,__0,nan,nan
2002-04-16,USW00023234,2002,04,16,0.0,__W,130.0,__X,nan,nan,133.0,__0,nan,nan,nan,nan,36.0,__0,1.0,__0,112.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,270.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,111.0,__W,nan,nan,260.0,__X,755.0,__X,nan,nan,754.0,__W,nan,nan,nan,nan,0.0,__0,nan,nan,nan,nan,1.0,__X,nan,nan,63.0,__X,nan,nan,1.0,__0,nan,nan,nan,nan,89.0,__0,nan,nan
2002-04-17,USW00023234,2002,04,17,0.0,__W,143.0,__X,nan,nan,139.0,__0,nan,nan,nan,nan,0.0,T_0,1.0,__0,116.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,250.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,111.0,__W,nan,nan,240.0,__X,1626.0,__X,nan,nan,1623.0,__W,nan,nan,nan,nan,0.0,__0,nan,nan,nan,nan,nan,nan,nan,nan,65.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,78.0,__0,nan,nan
2002-04-18,USW00023234,2002,04,18,0.0,__W,156.0,__X,nan,nan,150.0,__0,nan,nan,nan,nan,0.0,__0,nan,nan,134.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,260.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,111.0,__W,nan,nan,260.0,__X,1639.0,__X,nan,nan,1639.0,__W,nan,nan,nan,nan,0.0,__0,nan,nan,nan,nan,nan,nan,nan,nan,60.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,72.0,__0,nan,nan
2002-04-19,USW00023234,2002,04,19,0.0,__W,143.0,__X,nan,nan,200.0,__0,nan,nan,nan,nan,0.0,__0,nan,nan,134.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,260.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,144.0,__W,nan,nan,250.0,__X,1607.0,__X,nan,nan,1722.0,__W,nan,nan,nan,nan,0.0,__0,nan,nan,nan,nan,nan,nan,1.0,__X,61.0,__X,nan,nan,1.0,__0,nan,nan,nan,nan,83.0,__0,nan,nan
2002-04-20,USW00023234,2002,04,20,0.0,__W,134.0,__X,nan,nan,156.0,__0,nan,nan,nan,nan,0.0,__0,nan,nan,112.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,240.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,122.0,__W,nan,nan,250.0,__X,1502.0,__X,nan,nan,1456.0,__W,nan,nan,nan,nan,0.0,__0,nan,nan,nan,nan,nan,nan,1.0,__X,54.0,__X,nan,nan,1.0,__0,nan,nan,nan,nan,89.0,__0,nan,nan
2002-04-21,USW00023234,2002,04,21,0.0,__W,116.0,__X,nan,nan,189.0,__0,nan,nan,nan,nan,0.0,__0,nan,nan,103.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,260.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,139.0,__W,nan,nan,260.0,__X,1826.0,__X,nan,nan,1718.0,__W,nan,nan,nan,nan,0.0,__0,nan,nan,nan,nan,1.0,__X,nan,nan,41.0,__X,nan,nan,1.0,__0,nan,nan,nan,nan,83.0,__0,nan,nan
2002-04-22,USW00023234,2002,04,22,0.0,__W,107.0,__X,nan,nan,244.0,__0,nan,nan,nan,nan,0.0,__0,nan,nan,98.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,260.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,172.0,__W,nan,nan,250.0,__X,1701.0,__X,nan,nan,1701.0,__W,nan,nan,nan,nan,0.0,__0,nan,nan,nan,nan,nan,nan,nan,nan,38.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,100.0,__0,nan,nan
2002-04-23,USW00023234,2002,04,23,0.0,__W,112.0,__X,nan,nan,244.0,__0,nan,nan,nan,nan,0.0,__0,nan,nan,98.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,170.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,172.0,__W,nan,nan,180.0,__X,2331.0,__X,nan,nan,2326.0,__W,nan,nan,nan,nan,0.0,__0,nan,nan,nan,nan,nan,nan,nan,nan,36.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,94.0,__0,nan,nan
2002-04-24,USW00023234,2002,04,24,0.0,__W,103.0,__X,nan,nan,200.0,__0,nan,nan,nan,nan,0.0,__0,nan,nan,94.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,230.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,161.0,__W,nan,nan,220.0,__X,1533.0,__X,nan,nan,1555.0,__W,nan,nan,nan,nan,0.0,__0,nan,nan,nan,nan,nan,nan,nan,nan,44.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,122.0,__0,nan,nan
2002-04-30,USW00023234,2002,04,30,0.0,__W,125.0,__X,nan,nan,144.0,__0,nan,nan,nan,nan,0.0,T_0,1.0,__0,107.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,260.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,117.0,__W,nan,nan,260.0,__X,2157.0,__X,nan,nan,2157.0,__W,nan,nan,nan,nan,0.0,__0,nan,nan,nan,nan,nan,nan,nan,nan,55.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,83.0,__0,nan,nan
2002-05-01,USW00023234,2002,05,1,0.0,__W,125.0,__X,nan,nan,161.0,__0,nan,nan,nan,nan,0.0,__0,nan,nan,112.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,250.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,133.0,__W,nan,nan,260.0,__X,1817.0,__X,nan,nan,1850.0,__W,nan,nan,nan,nan,0.0,__0,nan,nan,nan,nan,nan,nan,nan,nan,59.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,100.0,__0,nan,nan
2002-05-03,USW00023234,2002,05,3,0.0,__W,107.0,__X,nan,nan,144.0,__0,nan,nan,nan,nan,0.0,__0,nan,nan,94.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,240.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,122.0,__W,nan,nan,250.0,__X,1721.0,__X,nan,nan,1654.0,__W,nan,nan,nan,nan,0.0,__0,nan,nan,nan,nan,nan,nan,nan,nan,57.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,100.0,__0,nan,nan
2002-05-04,USW00023234,2002,05,4,0.0,__W,125.0,__X,nan,nan,172.0,__0,nan,nan,nan,nan,0.0,__0,nan,nan,107.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,280.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,133.0,__W,nan,nan,280.0,__X,1735.0,__X,nan,nan,1753.0,__W,nan,nan,nan,nan,0.0,__0,nan,nan,nan,nan,nan,nan,nan,nan,52.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,94.0,__0,nan,nan
2002-05-05,USW00023234,2002,05,5,0.0,__W,170.0,__X,nan,nan,200.0,__0,nan,nan,nan,nan,0.0,__0,nan,nan,139.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,250.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,144.0,__W,nan,nan,250.0,__X,2359.0,__X,nan,nan,2344.0,__W,nan,nan,nan,nan,0.0,__0,nan,nan,nan,nan,nan,nan,nan,nan,62.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,89.0,__0,nan,nan
2002-05-07,USW00023234,2002,05,7,0.0,__W,165.0,__X,nan,nan,167.0,__0,nan,nan,nan,nan,0.0,__0,nan,nan,143.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,250.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,133.0,__W,nan,nan,260.0,__X,740.0,__X,nan,nan,739.0,__W,nan,nan,nan,nan,0.0,__0,nan,nan,nan,nan,nan,nan,nan,nan,80.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,94.0,__0,nan,nan
2002-05-08,USW00023234,2002,05,8,0.0,__W,143.0,__X,nan,nan,211.0,__0,nan,nan,nan,nan,0.0,__0,nan,nan,130.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,250.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,150.0,__W,nan,nan,250.0,__X,1721.0,__X,nan,nan,1940.0,__W,nan,nan,nan,nan,0.0,__0,nan,nan,nan,nan,nan,nan,nan,nan,51.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,83.0,__0,nan,nan
2002-05-09,USW00023234,2002,05,9,0.0,__W,174.0,__X,nan,nan,156.0,__0,nan,nan,nan,nan,0.0,__0,nan,nan,156.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,240.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,128.0,__W,nan,nan,250.0,__X,1706.0,__X,nan,nan,1706.0,__W,nan,nan,nan,nan,0.0,__0,nan,nan,nan,nan,nan,nan,nan,nan,78.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,94.0,__0,nan,nan
2002-05-10,USW00023234,2002,05,10,0.0,__W,183.0,__X,nan,nan,156.0,__0,nan,nan,nan,nan,0.0,__0,nan,nan,165.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,260.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,128.0,__W,nan,nan,260.0,__X,550.0,__X,nan,nan,201.0,__W,nan,nan,nan,nan,0.0,__0,nan,nan,nan,nan,nan,nan,nan,nan,93.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,94.0,__0,nan,nan
2002-05-11,USW00023234,2002,05,11,0.0,__W,125.0,__X,nan,nan,244.0,__0,nan,nan,nan,nan,0.0,__0,nan,nan,112.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,270.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,167.0,__W,nan,nan,270.0,__X,1742.0,__X,nan,nan,1750.0,__W,nan,nan,nan,nan,0.0,__0,nan,nan,nan,nan,nan,nan,nan,nan,44.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,83.0,__0,nan,nan
2002-05-12,USW00023234,2002,05,12,0.0,__W,130.0,__X,nan,nan,189.0,__0,nan,nan,nan,nan,0.0,__0,nan,nan,107.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,250.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,144.0,__W,nan,nan,260.0,__X,2010.0,__X,nan,nan,2009.0,__W,nan,nan,nan,nan,0.0,__0,nan,nan,nan,nan,nan,nan,nan,nan,61.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,94.0,__0,nan,nan
2002-05-13,USW00023234,2002,05,13,0.0,__W,192.0,__X,nan,nan,161.0,__0,nan,nan,nan,nan,0.0,T_0,1.0,__0,165.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,260.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,133.0,__W,nan,nan,250.0,__X,2240.0,__X,nan,nan,2239.0,__W,nan,nan,nan,nan,0.0,__0,nan,nan,nan,nan,nan,nan,nan,nan,90.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,100.0,__0,nan,nan
2002-05-14,USW00023234,2002,05,14,0.0,__W,148.0,__X,nan,nan,183.0,__0,nan,nan,nan,nan,0.0,__0,nan,nan,130.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,250.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,144.0,__W,nan,nan,240.0,__X,1600.0,__X,nan,nan,1602.0,__W,nan,nan,nan,nan,0.0,__0,nan,nan,nan,nan,nan,nan,nan,nan,74.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,100.0,__0,nan,nan
2002-05-16,USW00023234,2002,05,16,0.0,__W,165.0,__X,nan,nan,161.0,__0,nan,nan,nan,nan,0.0,__0,nan,nan,148.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,250.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,133.0,__W,nan,nan,250.0,__X,1605.0,__X,nan,nan,1615.0,__W,1.0,__0,nan,nan,0.0,__0,nan,nan,nan,nan,nan,nan,nan,nan,85.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,100.0,__0,nan,nan
2002-05-18,USW00023234,2002,05,18,0.0,__W,130.0,__X,nan,nan,156.0,__0,nan,nan,nan,nan,0.0,__0,nan,nan,112.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,260.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,128.0,__W,nan,nan,250.0,__X,1441.0,__X,nan,nan,1440.0,__W,nan,nan,nan,nan,0.0,__0,nan,nan,nan,nan,nan,nan,nan,nan,60.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,100.0,__0,nan,nan
2002-05-19,USW00023234,2002,05,19,0.0,__W,107.0,__X,nan,nan,156.0,__0,nan,nan,nan,nan,30.0,__0,1.0,__0,80.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,180.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,133.0,__W,nan,nan,170.0,__X,1228.0,__X,nan,nan,2207.0,__W,nan,nan,nan,nan,0.0,__0,nan,nan,nan,nan,1.0,__X,nan,nan,40.0,__X,nan,nan,1.0,__0,nan,nan,nan,nan,111.0,__0,nan,nan
2002-05-20,USW00023234,2002,05,20,0.0,__W,139.0,__X,nan,nan,161.0,__0,nan,nan,nan,nan,81.0,__0,1.0,__0,112.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,160.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,139.0,__W,nan,nan,180.0,__X,1103.0,__X,nan,nan,1639.0,__W,nan,nan,nan,nan,0.0,__0,nan,nan,nan,nan,nan,nan,nan,nan,57.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,111.0,__0,nan,nan
2002-05-21,USW00023234,2002,05,21,0.0,__W,125.0,__X,nan,nan,167.0,__0,nan,nan,nan,nan,10.0,__0,1.0,__0,112.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,260.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,139.0,__W,nan,nan,250.0,__X,1625.0,__X,nan,nan,1625.0,__W,nan,nan,nan,nan,0.0,__0,nan,nan,nan,nan,nan,nan,nan,nan,61.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,106.0,__0,nan,nan
2002-05-23,USW00023234,2002,05,23,0.0,__W,116.0,__X,nan,nan,239.0,__0,nan,nan,nan,nan,0.0,__0,nan,nan,103.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,260.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,167.0,__W,nan,nan,270.0,__X,1710.0,__X,nan,nan,1548.0,__W,nan,nan,nan,nan,0.0,__0,nan,nan,nan,nan,nan,nan,nan,nan,46.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,94.0,__0,nan,nan
2002-05-24,USW00023234,2002,05,24,0.0,__W,130.0,__X,nan,nan,256.0,__0,nan,nan,nan,nan,0.0,__0,nan,nan,112.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,280.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,183.0,__W,nan,nan,290.0,__X,1805.0,__X,nan,nan,1804.0,__W,nan,nan,nan,nan,0.0,__0,nan,nan,nan,nan,nan,nan,nan,nan,48.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,111.0,__0,nan,nan
2002-05-25,USW00023234,2002,05,25,0.0,__W,112.0,__X,nan,nan,206.0,__0,nan,nan,nan,nan,0.0,__0,nan,nan,98.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,280.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,156.0,__W,nan,nan,280.0,__X,1527.0,__X,nan,nan,1533.0,__W,nan,nan,nan,nan,0.0,__0,nan,nan,nan,nan,nan,nan,nan,nan,47.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,106.0,__0,nan,nan
2002-05-26,USW00023234,2002,05,26,0.0,__W,130.0,__X,nan,nan,178.0,__0,nan,nan,nan,nan,0.0,__0,nan,nan,107.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,250.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,150.0,__W,nan,nan,250.0,__X,1336.0,__X,nan,nan,1329.0,__W,nan,nan,nan,nan,0.0,__0,nan,nan,nan,nan,nan,nan,nan,nan,53.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,117.0,__0,nan,nan
2002-05-27,USW00023234,2002,05,27,0.0,__W,112.0,__X,nan,nan,194.0,__0,nan,nan,nan,nan,0.0,__0,nan,nan,94.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,280.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,156.0,__W,nan,nan,270.0,__X,1210.0,__X,nan,nan,1209.0,__W,nan,nan,nan,nan,0.0,__0,nan,nan,nan,nan,nan,nan,nan,nan,47.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,117.0,__0,nan,nan
2002-05-28,USW00023234,2002,05,28,0.0,__W,130.0,__X,nan,nan,200.0,__0,nan,nan,nan,nan,0.0,__0,nan,nan,107.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,250.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,167.0,__W,nan,nan,250.0,__X,1707.0,__X,nan,nan,1706.0,__W,nan,nan,nan,nan,0.0,__0,nan,nan,nan,nan,nan,nan,nan,nan,59.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,128.0,__0,nan,nan
2002-05-29,USW00023234,2002,05,29,0.0,__W,139.0,__X,nan,nan,256.0,__0,nan,nan,nan,nan,0.0,__0,nan,nan,116.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,270.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,200.0,__W,nan,nan,270.0,__X,1657.0,__X,nan,nan,1656.0,__W,nan,nan,nan,nan,0.0,__0,nan,nan,nan,nan,1.0,__X,nan,nan,58.0,__X,nan,nan,1.0,__0,nan,nan,nan,nan,144.0,__0,nan,nan
2002-05-30,USW00023234,2002,05,30,0.0,__W,143.0,__X,nan,nan,189.0,__0,nan,nan,nan,nan,0.0,__0,nan,nan,125.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,270.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,161.0,__W,nan,nan,270.0,__X,1333.0,__X,nan,nan,1313.0,__W,nan,nan,nan,nan,0.0,__0,nan,nan,nan,nan,nan,nan,nan,nan,78.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,128.0,__0,nan,nan
2002-05-31,USW00023234,2002,05,31,0.0,__W,116.0,__X,nan,nan,233.0,__0,nan,nan,nan,nan,0.0,__0,nan,nan,103.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,260.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,178.0,__W,nan,nan,250.0,__X,1834.0,__X,nan,nan,1833.0,__W,nan,nan,nan,nan,0.0,__0,nan,nan,nan,nan,nan,nan,nan,nan,46.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,122.0,__0,nan,nan
2002-06-01,USW00023234,2002,06,1,0.0,__W,165.0,__X,nan,nan,150.0,__0,nan,nan,nan,nan,0.0,__0,nan,nan,130.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,250.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,133.0,__W,nan,nan,250.0,__X,1715.0,__X,nan,nan,1717.0,__W,nan,nan,nan,nan,0.0,__0,nan,nan,nan,nan,nan,nan,nan,nan,72.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,117.0,__0,nan,nan
2002-06-02,USW00023234,2002,06,2,0.0,__W,156.0,__X,nan,nan,167.0,__0,nan,nan,nan,nan,0.0,__0,nan,nan,130.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,250.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,139.0,__W,nan,nan,260.0,__X,1621.0,__X,nan,nan,59.0,__W,nan,nan,nan,nan,0.0,__0,nan,nan,nan,nan,nan,nan,nan,nan,67.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,111.0,__0,nan,nan
