MM/DD/YYYY,ID,YEAR,MONTH,DAY,SNOW,SNOW_FLAGS,PRCP,PRCP_FLAGS
2016-04-05,US1CASM0008,2016,04,5,0.0,__N,0.0,__N
2016-04-06,US1CASM0008,2016,04,6,0.0,__N,0.0,__N
2016-04-07,US1CASM0008,2016,04,7,0.0,__N,0.0,__N
2016-04-08,US1CASM0008,2016,04,8,0.0,__N,0.0,__N
2016-04-12,US1CASM0008,2016,04,12,0.0,__N,0.0,__N
2016-04-13,US1CASM0008,2016,04,13,0.0,__N,0.0,__N
2016-04-19,US1CASM0008,2016,04,19,0.0,__N,0.0,__N
2016-04-20,US1CASM0008,2016,04,20,0.0,__N,0.0,__N
2016-04-21,US1CASM0008,2016,04,21,0.0,__N,0.0,__N
2016-05-01,US1CASM0008,2016,05,1,0.0,__N,0.0,__N
2016-05-02,US1CASM0008,2016,05,2,0.0,__N,0.0,__N
2016-05-03,US1CASM0008,2016,05,3,0.0,__N,0.0,__N
2016-05-04,US1CASM0008,2016,05,4,0.0,__N,0.0,__N
2016-05-05,US1CASM0008,2016,05,5,0.0,__N,0.0,__N
2016-05-06,US1CASM0008,2016,05,6,0.0,__N,0.0,__N
2016-05-09,US1CASM0008,2016,05,9,0.0,__N,0.0,__N
2016-05-10,US1CASM0008,2016,05,10,0.0,__N,0.0,__N
2016-05-11,US1CASM0008,2016,05,11,0.0,__N,0.0,__N
2016-05-12,US1CASM0008,2016,05,12,0.0,__N,0.0,__N
2016-05-13,US1CASM0008,2016,05,13,0.0,__N,0.0,__N
2016-05-14,US1CASM0008,2016,05,14,0.0,__N,0.0,__N
2016-05-15,US1CASM0008,2016,05,15,0.0,__N,0.0,__N
2016-05-16,US1CASM0008,2016,05,16,0.0,__N,0.0,__N
2016-05-17,US1CASM0008,2016,05,17,0.0,__N,0.0,__N
2016-05-18,US1CASM0008,2016,05,18,0.0,__N,0.0,__N
2016-05-19,US1CASM0008,2016,05,19,0.0,__N,0.0,__N
2016-05-20,US1CASM0008,2016,05,20,0.0,__N,0.0,__N
2016-05-21,US1CASM0008,2016,05,21,0.0,__N,0.0,__N
2016-05-22,US1CASM0008,2016,05,22,0.0,__N,0.0,__N
2016-05-23,US1CASM0008,2016,05,23,0.0,__N,0.0,__N
2016-05-24,US1CASM0008,2016,05,24,0.0,__N,0.0,__N
2016-05-25,US1CASM0008,2016,05,25,0.0,__N,0.0,__N
2016-06-01,US1CASM0008,2016,06,1,0.0,__N,0.0,__N
2016-06-02,US1CASM0008,2016,06,2,0.0,__N,0.0,__N
2016-06-03,US1CASM0008,2016,06,3,0.0,__N,0.0,__N
2016-06-04,US1CASM0008,2016,06,4,0.0,__N,0.0,__N
2016-06-05,US1CASM0008,2016,06,5,0.0,__N,0.0,__N
2016-06-06,US1CASM0008,2016,06,6,0.0,__N,0.0,__N
2016-06-07,US1CASM0008,2016,06,7,0.0,__N,0.0,__N
2016-06-08,US1CASM0008,2016,06,8,0.0,__N,0.0,__N
2016-06-09,US1CASM0008,2016,06,9,0.0,__N,0.0,__N
2016-06-10,US1CASM0008,2016,06,10,0.0,__N,0.0,__N
2016-06-11,US1CASM0008,2016,06,11,0.0,__N,0.0,__N
2016-06-12,US1CASM0008,2016,06,12,0.0,__N,0.0,__N
2016-06-13,US1CASM0008,2016,06,13,0.0,__N,0.0,__N
2016-06-14,US1CASM0008,2016,06,14,0.0,__N,0.0,__N
2016-06-15,US1CASM0008,2016,06,15,0.0,__N,0.0,__N
2016-06-16,US1CASM0008,2016,06,16,0.0,__N,0.0,__N
2016-06-17,US1CASM0008,2016,06,17,0.0,__N,0.0,__N
2016-06-18,US1CASM0008,2016,06,18,0.0,__N,0.0,__N
2016-06-19,US1CASM0008,2016,06,19,0.0,__N,0.0,__N
2016-06-20,US1CASM0008,2016,06,20,0.0,__N,0.0,__N
2016-06-21,US1CASM0008,2016,06,21,0.0,__N,0.0,__N
2016-06-22,US1CASM0008,2016,06,22,0.0,__N,0.0,__N
2016-06-23,US1CASM0008,2016,06,23,0.0,__N,0.0,__N
2016-06-24,US1CASM0008,2016,06,24,0.0,__N,0.0,__N
2016-06-25,US1CASM0008,2016,06,25,0.0,__N,0.0,__N
2016-06-26,US1CASM0008,2016,06,26,0.0,__N,0.0,__N
2016-06-27,US1CASM0008,2016,06,27,0.0,__N,0.0,__N
2016-06-28,US1CASM0008,2016,06,28,0.0,__N,0.0,__N
2016-06-29,US1CASM0008,2016,06,29,0.0,__N,0.0,__N
2016-06-30,US1CASM0008,2016,06,30,0.0,__N,0.0,__N
2016-07-01,US1CASM0008,2016,07,1,0.0,__N,0.0,__N
2016-07-02,US1CASM0008,2016,07,2,0.0,__N,0.0,__N
2016-07-03,US1CASM0008,2016,07,3,0.0,__N,0.0,__N
2016-07-04,US1CASM0008,2016,07,4,0.0,__N,0.0,__N
2016-07-05,US1CASM0008,2016,07,5,0.0,__N,0.0,__N
2016-07-06,US1CASM0008,2016,07,6,0.0,__N,0.0,__N
2016-07-07,US1CASM0008,2016,07,7,0.0,__N,0.0,__N
2016-07-08,US1CASM0008,2016,07,8,0.0,__N,0.0,__N
2016-07-09,US1CASM0008,2016,07,9,0.0,__N,0.0,__N
2016-07-10,US1CASM0008,2016,07,10,0.0,__N,0.0,__N
2016-07-11,US1CASM0008,2016,07,11,0.0,__N,0.0,__N
2016-07-12,US1CASM0008,2016,07,12,0.0,__N,0.0,__N
2016-07-13,US1CASM0008,2016,07,13,0.0,__N,0.0,__N
2016-07-14,US1CASM0008,2016,07,14,0.0,__N,0.0,__N
2016-07-15,US1CASM0008,2016,07,15,0.0,__N,0.0,__N
2016-07-16,US1CASM0008,2016,07,16,0.0,__N,0.0,__N
2016-07-17,US1CASM0008,2016,07,17,0.0,__N,0.0,__N
2016-07-18,US1CASM0008,2016,07,18,0.0,__N,0.0,__N
2016-07-19,US1CASM0008,2016,07,19,0.0,__N,0.0,__N
2016-07-20,US1CASM0008,2016,07,20,0.0,__N,0.0,__N
2016-07-21,US1CASM0008,2016,07,21,0.0,__N,0.0,__N
2016-07-22,US1CASM0008,2016,07,22,0.0,__N,0.0,__N
2016-07-23,US1CASM0008,2016,07,23,0.0,__N,0.0,__N
2016-07-24,US1CASM0008,2016,07,24,0.0,__N,0.0,__N
2016-07-25,US1CASM0008,2016,07,25,0.0,__N,0.0,__N
2016-07-26,US1CASM0008,2016,07,26,0.0,__N,0.0,__N
2016-07-27,US1CASM0008,2016,07,27,0.0,__N,0.0,__N
2016-07-28,US1CASM0008,2016,07,28,0.0,__N,0.0,__N
2016-07-29,US1CASM0008,2016,07,29,0.0,__N,0.0,__N
2016-07-30,US1CASM0008,2016,07,30,0.0,__N,0.0,__N
2016-07-31,US1CASM0008,2016,07,31,0.0,__N,0.0,__N
2016-08-01,US1CASM0008,2016,08,1,0.0,__N,0.0,__N
2016-08-02,US1CASM0008,2016,08,2,0.0,__N,0.0,__N
2016-08-03,US1CASM0008,2016,08,3,0.0,__N,0.0,__N
2016-08-04,US1CASM0008,2016,08,4,0.0,__N,0.0,__N
2016-08-05,US1CASM0008,2016,08,5,0.0,__N,0.0,__N
2016-08-06,US1CASM0008,2016,08,6,0.0,__N,0.0,__N
2016-08-07,US1CASM0008,2016,08,7,0.0,__N,0.0,__N
2016-08-08,US1CASM0008,2016,08,8,0.0,__N,0.0,__N
2016-08-09,US1CASM0008,2016,08,9,0.0,__N,0.0,__N
2016-08-10,US1CASM0008,2016,08,10,0.0,__N,0.0,__N
2016-08-11,US1CASM0008,2016,08,11,0.0,__N,0.0,__N
2016-08-12,US1CASM0008,2016,08,12,0.0,__N,0.0,__N
2016-08-13,US1CASM0008,2016,08,13,0.0,__N,0.0,__N
2016-08-14,US1CASM0008,2016,08,14,0.0,__N,0.0,__N
2016-08-15,US1CASM0008,2016,08,15,0.0,__N,0.0,__N
2016-08-16,US1CASM0008,2016,08,16,0.0,__N,0.0,__N
2016-08-17,US1CASM0008,2016,08,17,0.0,__N,0.0,__N
2016-08-18,US1CASM0008,2016,08,18,0.0,__N,0.0,__N
2016-08-19,US1CASM0008,2016,08,19,0.0,__N,0.0,__N
2016-08-20,US1CASM0008,2016,08,20,0.0,__N,0.0,__N
2016-08-21,US1CASM0008,2016,08,21,0.0,__N,0.0,__N
2016-08-22,US1CASM0008,2016,08,22,0.0,__N,0.0,__N
2016-08-23,US1CASM0008,2016,08,23,0.0,__N,0.0,__N
2016-08-24,US1CASM0008,2016,08,24,0.0,__N,0.0,__N
2016-08-25,US1CASM0008,2016,08,25,0.0,__N,0.0,__N
2016-08-26,US1CASM0008,2016,08,26,0.0,__N,0.0,__N
2016-08-27,US1CASM0008,2016,08,27,0.0,__N,0.0,__N
2016-08-28,US1CASM0008,2016,08,28,0.0,__N,0.0,__N
2016-08-29,US1CASM0008,2016,08,29,0.0,__N,0.0,__N
2016-08-30,US1CASM0008,2016,08,30,0.0,__N,0.0,__N
2016-09-01,US1CASM0008,2016,09,1,0.0,__N,0.0,__N
2016-09-02,US1CASM0008,2016,09,2,0.0,__N,0.0,__N
2016-09-03,US1CASM0008,2016,09,3,0.0,__N,0.0,__N
2016-09-04,US1CASM0008,2016,09,4,0.0,__N,0.0,__N
2016-09-05,US1CASM0008,2016,09,5,0.0,__N,0.0,__N
2016-09-06,US1CASM0008,2016,09,6,0.0,__N,0.0,__N
2016-09-07,US1CASM0008,2016,09,7,0.0,__N,0.0,__N
2016-09-08,US1CASM0008,2016,09,8,0.0,__N,0.0,__N
2016-09-09,US1CASM0008,2016,09,9,0.0,__N,0.0,__N
2016-09-10,US1CASM0008,2016,09,10,0.0,__N,0.0,__N
2016-09-11,US1CASM0008,2016,09,11,0.0,__N,0.0,__N
2016-09-12,US1CASM0008,2016,09,12,0.0,__N,0.0,__N
2016-09-13,US1CASM0008,2016,09,13,0.0,__N,0.0,__N
2016-09-14,US1CASM0008,2016,09,14,0.0,__N,0.0,__N
2016-09-15,US1CASM0008,2016,09,15,0.0,__N,0.0,__N
2016-09-16,US1CASM0008,2016,09,16,0.0,__N,0.0,__N
2016-09-17,US1CASM0008,2016,09,17,0.0,__N,0.0,__N
2016-09-18,US1CASM0008,2016,09,18,0.0,__N,0.0,__N
2016-09-19,US1CASM0008,2016,09,19,0.0,__N,0.0,__N
2016-09-20,US1CASM0008,2016,09,20,0.0,__N,0.0,__N
2016-09-21,US1CASM0008,2016,09,21,0.0,__N,0.0,__N
2016-09-22,US1CASM0008,2016,09,22,0.0,__N,0.0,__N
2016-09-23,US1CASM0008,2016,09,23,0.0,__N,0.0,__N
2016-09-24,US1CASM0008,2016,09,24,0.0,__N,0.0,__N
2016-09-25,US1CASM0008,2016,09,25,0.0,__N,0.0,__N
2016-09-26,US1CASM0008,2016,09,26,0.0,__N,0.0,__N
2016-09-27,US1CASM0008,2016,09,27,0.0,__N,0.0,__N
2016-09-28,US1CASM0008,2016,09,28,0.0,__N,0.0,__N
2016-09-29,US1CASM0008,2016,09,29,0.0,__N,0.0,__N
2016-09-30,US1CASM0008,2016,09,30,0.0,__N,0.0,__N
2016-10-01,US1CASM0008,2016,10,1,0.0,__N,0.0,__N
2016-10-02,US1CASM0008,2016,10,2,0.0,__N,0.0,__N
2016-10-03,US1CASM0008,2016,10,3,0.0,__N,0.0,__N
2016-10-04,US1CASM0008,2016,10,4,0.0,__N,0.0,__N
2016-10-05,US1CASM0008,2016,10,5,0.0,__N,0.0,__N
2016-10-06,US1CASM0008,2016,10,6,0.0,__N,0.0,__N
2016-10-07,US1CASM0008,2016,10,7,0.0,__N,0.0,__N
2016-10-08,US1CASM0008,2016,10,8,0.0,__N,0.0,__N
2016-10-09,US1CASM0008,2016,10,9,0.0,__N,0.0,__N
2016-10-10,US1CASM0008,2016,10,10,0.0,__N,0.0,__N
2016-10-11,US1CASM0008,2016,10,11,0.0,__N,0.0,__N
2016-10-12,US1CASM0008,2016,10,12,0.0,__N,0.0,__N
2016-10-13,US1CASM0008,2016,10,13,0.0,__N,0.0,__N
2016-10-18,US1CASM0008,2016,10,18,0.0,__N,0.0,__N
2016-10-19,US1CASM0008,2016,10,19,0.0,__N,0.0,__N
2016-10-20,US1CASM0008,2016,10,20,0.0,__N,0.0,__N
2016-10-21,US1CASM0008,2016,10,21,0.0,__N,0.0,__N
2016-10-22,US1CASM0008,2016,10,22,0.0,__N,0.0,__N
2016-10-23,US1CASM0008,2016,10,23,0.0,__N,0.0,__N
2016-10-24,US1CASM0008,2016,10,24,0.0,__N,0.0,__N
2016-11-02,US1CASM0008,2016,11,2,0.0,__N,0.0,__N
2016-11-03,US1CASM0008,2016,11,3,0.0,__N,0.0,__N
2016-11-04,US1CASM0008,2016,11,4,0.0,__N,0.0,__N
2016-11-05,US1CASM0008,2016,11,5,0.0,__N,0.0,__N
2016-11-06,US1CASM0008,2016,11,6,0.0,__N,0.0,__N
2016-11-07,US1CASM0008,2016,11,7,0.0,__N,0.0,__N
2016-11-08,US1CASM0008,2016,11,8,0.0,__N,0.0,__N
2016-11-09,US1CASM0008,2016,11,9,0.0,__N,0.0,__N
2016-11-10,US1CASM0008,2016,11,10,0.0,__N,0.0,__N
2016-11-11,US1CASM0008,2016,11,11,0.0,__N,0.0,__N
2016-11-12,US1CASM0008,2016,11,12,0.0,__N,0.0,__N
2016-11-13,US1CASM0008,2016,11,13,0.0,__N,0.0,__N
2016-11-14,US1CASM0008,2016,11,14,0.0,__N,0.0,__N
2016-11-15,US1CASM0008,2016,11,15,0.0,__N,0.0,__N
2016-11-16,US1CASM0008,2016,11,16,0.0,__N,0.0,__N
2016-11-17,US1CASM0008,2016,11,17,0.0,__N,0.0,__N
2016-11-18,US1CASM0008,2016,11,18,0.0,__N,0.0,__N
2016-11-19,US1CASM0008,2016,11,19,0.0,__N,0.0,__N
2016-11-29,US1CASM0008,2016,11,29,0.0,__N,0.0,__N
2016-12-01,US1CASM0008,2016,12,1,0.0,__N,0.0,__N
2016-12-02,US1CASM0008,2016,12,2,0.0,__N,0.0,__N
2016-12-03,US1CASM0008,2016,12,3,0.0,__N,0.0,__N
2016-12-04,US1CASM0008,2016,12,4,0.0,__N,0.0,__N
2016-12-05,US1CASM0008,2016,12,5,0.0,__N,0.0,__N
2016-12-06,US1CASM0008,2016,12,6,0.0,__N,0.0,__N
2016-12-07,US1CASM0008,2016,12,7,0.0,__N,0.0,__N
2016-12-12,US1CASM0008,2016,12,12,0.0,__N,0.0,__N
2016-12-13,US1CASM0008,2016,12,13,0.0,__N,0.0,__N
2017-01-01,US1CASM0008,2017,01,1,0.0,__N,0.0,__N
2017-01-06,US1CASM0008,2017,01,6,0.0,__N,0.0,__N
2017-01-14,US1CASM0008,2017,01,14,0.0,__N,0.0,__N
2017-01-15,US1CASM0008,2017,01,15,0.0,__N,0.0,__N
2017-01-16,US1CASM0008,2017,01,16,0.0,__N,0.0,__N
2017-01-17,US1CASM0008,2017,01,17,0.0,__N,0.0,__N
2017-01-25,US1CASM0008,2017,01,25,0.0,__N,0.0,__N
2017-01-26,US1CASM0008,2017,01,26,0.0,__N,0.0,__N
2017-01-27,US1CASM0008,2017,01,27,0.0,__N,0.0,__N
2017-01-28,US1CASM0008,2017,01,28,0.0,__N,0.0,__N
2017-02-01,US1CASM0008,2017,02,1,0.0,__N,0.0,__N
2017-02-05,US1CASM0008,2017,02,5,0.0,__N,0.0,__N
2017-02-12,US1CASM0008,2017,02,12,0.0,__N,0.0,__N
2017-02-13,US1CASM0008,2017,02,13,0.0,__N,0.0,__N
2017-02-14,US1CASM0008,2017,02,14,0.0,__N,0.0,__N
2017-02-15,US1CASM0008,2017,02,15,0.0,__N,0.0,__N
2017-02-24,US1CASM0008,2017,02,24,0.0,__N,0.0,__N
2017-02-25,US1CASM0008,2017,02,25,0.0,__N,0.0,__N
2017-02-26,US1CASM0008,2017,02,26,0.0,__N,0.0,__N
2017-02-28,US1CASM0008,2017,02,28,0.0,__N,0.0,__N
2017-03-01,US1CASM0008,2017,03,1,0.0,__N,0.0,__N
2017-03-02,US1CASM0008,2017,03,2,0.0,__N,0.0,__N
2017-03-03,US1CASM0008,2017,03,3,0.0,__N,0.0,__N
2017-03-04,US1CASM0008,2017,03,4,0.0,__N,0.0,__N
2017-03-08,US1CASM0008,2017,03,8,0.0,__N,0.0,__N
2017-03-09,US1CASM0008,2017,03,9,0.0,__N,0.0,__N
2017-03-10,US1CASM0008,2017,03,10,0.0,__N,0.0,__N
2017-03-11,US1CASM0008,2017,03,11,0.0,__N,0.0,__N
2017-03-12,US1CASM0008,2017,03,12,0.0,__N,0.0,__N
2017-03-13,US1CASM0008,2017,03,13,0.0,__N,0.0,__N
2017-03-14,US1CASM0008,2017,03,14,0.0,__N,0.0,__N
2017-03-15,US1CASM0008,2017,03,15,0.0,__N,0.0,__N
2017-03-16,US1CASM0008,2017,03,16,0.0,__N,0.0,__N
2017-03-17,US1CASM0008,2017,03,17,0.0,__N,0.0,__N
2017-03-18,US1CASM0008,2017,03,18,0.0,__N,0.0,__N
2017-03-19,US1CASM0008,2017,03,19,0.0,__N,0.0,__N
2017-03-20,US1CASM0008,2017,03,20,0.0,__N,0.0,__N
2017-03-23,US1CASM0008,2017,03,23,0.0,__N,0.0,__N
2017-03-26,US1CASM0008,2017,03,26,0.0,__N,0.0,__N
2017-03-28,US1CASM0008,2017,03,28,0.0,__N,0.0,__N
2017-03-29,US1CASM0008,2017,03,29,0.0,__N,0.0,__N
2017-04-01,US1CASM0008,2017,04,1,0.0,__N,0.0,__N
2017-04-02,US1CASM0008,2017,04,2,0.0,__N,0.0,__N
2017-04-03,US1CASM0008,2017,04,3,0.0,__N,0.0,__N
2017-04-04,US1CASM0008,2017,04,4,0.0,__N,0.0,__N
2017-04-05,US1CASM0008,2017,04,5,0.0,__N,0.0,__N
2017-04-06,US1CASM0008,2017,04,6,0.0,__N,0.0,__N
2017-04-10,US1CASM0008,2017,04,10,0.0,__N,0.0,__N
2017-04-11,US1CASM0008,2017,04,11,0.0,__N,0.0,__N
2017-04-15,US1CASM0008,2017,04,15,0.0,__N,0.0,__N
2017-04-16,US1CASM0008,2017,04,16,0.0,__N,0.0,__N
2017-04-18,US1CASM0008,2017,04,18,0.0,__N,0.0,__N
2017-04-19,US1CASM0008,2017,04,19,0.0,__N,0.0,__N
2017-04-21,US1CASM0008,2017,04,21,0.0,__N,0.0,__N
2017-04-22,US1CASM0008,2017,04,22,0.0,__N,0.0,__N
2017-04-23,US1CASM0008,2017,04,23,0.0,__N,0.0,__N
2017-04-24,US1CASM0008,2017,04,24,0.0,__N,0.0,__N
2017-04-25,US1CASM0008,2017,04,25,0.0,__N,0.0,__N
2017-04-26,US1CASM0008,2017,04,26,0.0,__N,0.0,__N
2017-04-27,US1CASM0008,2017,04,27,0.0,__N,0.0,__N
2017-04-28,US1CASM0008,2017,04,28,0.0,__N,0.0,__N
2017-04-29,US1CASM0008,2017,04,29,0.0,__N,0.0,__N
2017-04-30,US1CASM0008,2017,04,30,0.0,__N,0.0,__N
2017-05-01,US1CASM0008,2017,05,1,0.0,__N,0.0,__N
2017-05-02,US1CASM0008,2017,05,2,0.0,__N,0.0,__N
2017-05-03,US1CASM0008,2017,05,3,0.0,__N,0.0,__N
2017-05-04,US1CASM0008,2017,05,4,0.0,__N,0.0,__N
2017-05-05,US1CASM0008,2017,05,5,0.0,__N,0.0,__N
2017-05-06,US1CASM0008,2017,05,6,0.0,__N,0.0,__N
2017-05-07,US1CASM0008,2017,05,7,0.0,__N,0.0,__N
2017-05-08,US1CASM0008,2017,05,8,0.0,__N,0.0,__N
2017-05-09,US1CASM0008,2017,05,9,0.0,__N,0.0,__N
2017-05-10,US1CASM0008,2017,05,10,0.0,__N,0.0,__N
2017-05-11,US1CASM0008,2017,05,11,0.0,__N,0.0,__N
2017-05-12,US1CASM0008,2017,05,12,0.0,__N,0.0,__N
2017-05-13,US1CASM0008,2017,05,13,0.0,__N,0.0,__N
2017-05-14,US1CASM0008,2017,05,14,0.0,__N,0.0,__N
2017-05-15,US1CASM0008,2017,05,15,0.0,__N,0.0,__N
2017-05-16,US1CASM0008,2017,05,16,0.0,__N,0.0,__N
2017-05-17,US1CASM0008,2017,05,17,0.0,__N,0.0,__N
2017-05-18,US1CASM0008,2017,05,18,0.0,__N,0.0,__N
2017-05-19,US1CASM0008,2017,05,19,0.0,__N,0.0,__N
2017-05-20,US1CASM0008,2017,05,20,0.0,__N,0.0,__N
2017-05-21,US1CASM0008,2017,05,21,0.0,__N,0.0,__N
2017-05-22,US1CASM0008,2017,05,22,0.0,__N,0.0,__N
2017-05-23,US1CASM0008,2017,05,23,0.0,__N,0.0,__N
2017-05-24,US1CASM0008,2017,05,24,0.0,__N,0.0,__N
2017-05-25,US1CASM0008,2017,05,25,0.0,__N,0.0,__N
2017-05-26,US1CASM0008,2017,05,26,0.0,__N,0.0,__N
2017-05-27,US1CASM0008,2017,05,27,0.0,__N,0.0,__N
2017-05-28,US1CASM0008,2017,05,28,0.0,__N,0.0,__N
2017-05-29,US1CASM0008,2017,05,29,0.0,__N,0.0,__N
2017-05-30,US1CASM0008,2017,05,30,0.0,__N,0.0,__N
2017-05-31,US1CASM0008,2017,05,31,0.0,__N,0.0,__N
2017-06-01,US1CASM0008,2017,06,1,0.0,__N,0.0,__N
2017-06-02,US1CASM0008,2017,06,2,0.0,__N,0.0,__N
2017-06-03,US1CASM0008,2017,06,3,0.0,__N,0.0,__N
2017-06-04,US1CASM0008,2017,06,4,0.0,__N,0.0,__N
2017-06-05,US1CASM0008,2017,06,5,0.0,__N,0.0,__N
2017-06-06,US1CASM0008,2017,06,6,0.0,__N,0.0,__N
2017-06-07,US1CASM0008,2017,06,7,0.0,__N,0.0,__N
2017-06-08,US1CASM0008,2017,06,8,0.0,__N,0.0,__N
2017-06-10,US1CASM0008,2017,06,10,0.0,__N,0.0,__N
2017-06-11,US1CASM0008,2017,06,11,0.0,__N,0.0,__N
2017-06-12,US1CASM0008,2017,06,12,0.0,__N,0.0,__N
2017-06-13,US1CASM0008,2017,06,13,0.0,__N,0.0,__N
2017-06-14,US1CASM0008,2017,06,14,0.0,__N,0.0,__N
2017-06-15,US1CASM0008,2017,06,15,0.0,__N,0.0,__N
2017-06-16,US1CASM0008,2017,06,16,0.0,__N,0.0,__N
2017-06-17,US1CASM0008,2017,06,17,0.0,__N,0.0,__N
2017-06-18,US1CASM0008,2017,06,18,0.0,__N,0.0,__N
2017-06-19,US1CASM0008,2017,06,19,0.0,__N,0.0,__N
2017-06-20,US1CASM0008,2017,06,20,0.0,__N,0.0,__N
2017-06-21,US1CASM0008,2017,06,21,0.0,__N,0.0,__N
2017-06-22,US1CASM0008,2017,06,22,0.0,__N,0.0,__N
2017-06-23,US1CASM0008,2017,06,23,0.0,__N,0.0,__N
2017-06-24,US1CASM0008,2017,06,24,0.0,__N,0.0,__N
2017-06-25,US1CASM0008,2017,06,25,0.0,__N,0.0,__N
2017-06-26,US1CASM0008,2017,06,26,0.0,__N,0.0,__N
2017-06-27,US1CASM0008,2017,06,27,0.0,__N,0.0,__N
2017-06-28,US1CASM0008,2017,06,28,0.0,__N,0.0,__N
2017-06-29,US1CASM0008,2017,06,29,0.0,__N,0.0,__N
2017-06-30,US1CASM0008,2017,06,30,0.0,__N,0.0,__N
2017-07-01,US1CASM0008,2017,07,1,0.0,__N,0.0,__N
2017-07-02,US1CASM0008,2017,07,2,0.0,__N,0.0,__N
2017-07-03,US1CASM0008,2017,07,3,0.0,__N,0.0,__N
2017-07-04,US1CASM0008,2017,07,4,0.0,__N,0.0,__N
2017-07-05,US1CASM0008,2017,07,5,0.0,__N,0.0,__N
2017-07-06,US1CASM0008,2017,07,6,0.0,__N,0.0,__N
2017-07-07,US1CASM0008,2017,07,7,0.0,__N,0.0,__N
2017-07-08,US1CASM0008,2017,07,8,0.0,__N,0.0,__N
2017-07-09,US1CASM0008,2017,07,9,0.0,__N,0.0,__N
2017-07-10,US1CASM0008,2017,07,10,0.0,__N,0.0,__N
2017-07-11,US1CASM0008,2017,07,11,0.0,__N,0.0,__N
2017-07-12,US1CASM0008,2017,07,12,0.0,__N,0.0,__N
2017-07-13,US1CASM0008,2017,07,13,0.0,__N,0.0,__N
2017-07-14,US1CASM0008,2017,07,14,0.0,__N,0.0,__N
2017-07-15,US1CASM0008,2017,07,15,0.0,__N,0.0,__N
2017-07-16,US1CASM0008,2017,07,16,0.0,__N,0.0,__N
2017-07-17,US1CASM0008,2017,07,17,0.0,__N,0.0,__N
2017-07-18,US1CASM0008,2017,07,18,0.0,__N,0.0,__N
2017-07-19,US1CASM0008,2017,07,19,0.0,__N,0.0,__N
2017-07-20,US1CASM0008,2017,07,20,0.0,__N,0.0,__N
2017-07-21,US1CASM0008,2017,07,21,0.0,__N,0.0,__N
2017-07-22,US1CASM0008,2017,07,22,0.0,__N,0.0,__N
2017-07-23,US1CASM0008,2017,07,23,0.0,__N,0.0,__N
2017-07-24,US1CASM0008,2017,07,24,0.0,__N,0.0,__N
2017-07-25,US1CASM0008,2017,07,25,0.0,__N,0.0,__N
2017-07-26,US1CASM0008,2017,07,26,0.0,__N,0.0,__N
2017-07-27,US1CASM0008,2017,07,27,0.0,__N,0.0,__N
2017-07-28,US1CASM0008,2017,07,28,0.0,__N,0.0,__N
2017-07-29,US1CASM0008,2017,07,29,0.0,__N,0.0,__N
2017-07-30,US1CASM0008,2017,07,30,0.0,__N,0.0,__N
2017-07-31,US1CASM0008,2017,07,31,0.0,__N,0.0,__N
2017-08-01,US1CASM0008,2017,08,1,0.0,__N,0.0,__N
2017-08-02,US1CASM0008,2017,08,2,0.0,__N,0.0,__N
2017-08-03,US1CASM0008,2017,08,3,0.0,__N,0.0,__N
2017-08-04,US1CASM0008,2017,08,4,0.0,__N,0.0,__N
2017-08-05,US1CASM0008,2017,08,5,0.0,__N,0.0,__N
2017-08-06,US1CASM0008,2017,08,6,0.0,__N,0.0,__N
2017-08-07,US1CASM0008,2017,08,7,0.0,__N,0.0,__N
2017-08-08,US1CASM0008,2017,08,8,0.0,__N,0.0,__N
2017-08-09,US1CASM0008,2017,08,9,0.0,__N,0.0,__N
2017-08-10,US1CASM0008,2017,08,10,0.0,__N,0.0,__N
2017-08-11,US1CASM0008,2017,08,11,0.0,__N,0.0,__N
2017-08-12,US1CASM0008,2017,08,12,0.0,__N,0.0,__N
2017-08-13,US1CASM0008,2017,08,13,0.0,__N,0.0,__N
2017-08-14,US1CASM0008,2017,08,14,0.0,__N,0.0,__N
2017-09-01,US1CASM0008,2017,09,1,0.0,__N,0.0,__N
2017-09-02,US1CASM0008,2017,09,2,0.0,__N,0.0,__N
2017-09-03,US1CASM0008,2017,09,3,0.0,__N,0.0,__N
2017-09-04,US1CASM0008,2017,09,4,0.0,__N,0.0,__N
2017-09-05,US1CASM0008,2017,09,5,0.0,__N,0.0,__N
2017-09-06,US1CASM0008,2017,09,6,0.0,__N,0.0,__N
2017-09-07,US1CASM0008,2017,09,7,0.0,__N,0.0,__N
2017-09-08,US1CASM0008,2017,09,8,0.0,__N,0.0,__N
2017-09-09,US1CASM0008,2017,09,9,0.0,__N,0.0,__N
2017-09-10,US1CASM0008,2017,09,10,0.0,__N,0.0,__N
2017-09-11,US1CASM0008,2017,09,11,0.0,__N,0.0,__N
2017-09-13,US1CASM0008,2017,09,13,0.0,__N,0.0,__N
2017-09-14,US1CASM0008,2017,09,14,0.0,__N,0.0,__N
2017-09-15,US1CASM0008,2017,09,15,0.0,__N,0.0,__N
2017-09-16,US1CASM0008,2017,09,16,0.0,__N,0.0,__N
2017-09-17,US1CASM0008,2017,09,17,0.0,__N,0.0,__N
2017-09-18,US1CASM0008,2017,09,18,0.0,__N,0.0,__N
2017-09-19,US1CASM0008,2017,09,19,0.0,__N,0.0,__N
