Location,Count Date,Day,24 Hr. Total Vol.,location1
BARRANCA AVENUE N/O LA FETRA DRIVE,09/04/2014 12:00:00 AM,Thur,3548,"BARRANCA AVENUE N/O LA FETRA DRIVE, california"
BARRANCA AVENUE N/O NEWBURGH STREET,07/13/2009 12:00:00 AM,Mon,14137,"BARRANCA AVENUE N/O NEWBURGH STREET, california"
BARREL SPRINGS ROAD E/O 47TH STREET E,03/24/2010 12:00:00 AM,Wed,1139,"BARREL SPRINGS ROAD E/O 47TH STREET E, california"
BARREL SPRINGS ROAD W/O 47TH STREET E,03/24/2010 12:00:00 AM,Wed,1492,"BARREL SPRINGS ROAD W/O 47TH STREET E, california"
BARRYDALE STREET E/O ARDILLA AVENUE,06/05/2011 12:00:00 AM,Sun,487,"BARRYDALE STREET E/O ARDILLA AVENUE, california"
BARRYDALE STREET E/O ARDILLA AVENUE,06/04/2011 12:00:00 AM,Sat,573,"BARRYDALE STREET E/O ARDILLA AVENUE, california"
BARRYDALE STREET E/O ARDILLA AVENUE,06/03/2011 12:00:00 AM,Fri,613,"BARRYDALE STREET E/O ARDILLA AVENUE, california"
ACADEMY DRIVE S/O CARTESIAN CIRCLE,01/27/2015 12:00:00 AM,Tue,2203,"ACADEMY DRIVE S/O CARTESIAN CIRCLE, california"
BARRYDALE STREET E/O ARDILLA AVENUE,06/02/2011 12:00:00 AM,Thur,603,"BARRYDALE STREET E/O ARDILLA AVENUE, california"
BOUQUET CANYON ROAD N/O SOLEDAD CANYON ROAD,07/14/2010 12:00:00 AM,Wed,50314,"BOUQUET CANYON ROAD N/O SOLEDAD CANYON ROAD, california"
AVENUE F E/O 70TH STREET WEST,07/19/2015 12:00:00 AM,Sun,893,"AVENUE F E/O 70TH STREET WEST, california"
BOUQUET CANYON ROAD N/O SOLEDAD CANYON ROAD,03/14/2010 12:00:00 AM,Sun,50011,"BOUQUET CANYON ROAD N/O SOLEDAD CANYON ROAD, california"
BOUQUET CANYON ROAD N/O SOLEDAD CANYON ROAD,03/13/2010 12:00:00 AM,Sat,62560,"BOUQUET CANYON ROAD N/O SOLEDAD CANYON ROAD, california"
BOUQUET CANYON ROAD N/O SOLEDAD CANYON ROAD,03/12/2010 12:00:00 AM,Fri,69902,"BOUQUET CANYON ROAD N/O SOLEDAD CANYON ROAD, california"
BOUQUET CANYON ROAD N/O SOLEDAD CANYON ROAD,03/11/2010 12:00:00 AM,Thur,67301,"BOUQUET CANYON ROAD N/O SOLEDAD CANYON ROAD, california"
BOUQUET CANYON ROAD N/O SOLEDAD CANYON ROAD,06/11/2008 12:00:00 AM,Wed,59046,"BOUQUET CANYON ROAD N/O SOLEDAD CANYON ROAD, california"
BOUQUET CANYON ROAD N/O SOLEDAD CANYON ROAD,06/10/2008 12:00:00 AM,Tue,55962,"BOUQUET CANYON ROAD N/O SOLEDAD CANYON ROAD, california"
BOUQUET CANYON ROAD N/O SOLEDAD CANYON ROAD,04/13/2008 12:00:00 AM,Sun,26120,"BOUQUET CANYON ROAD N/O SOLEDAD CANYON ROAD, california"
BOUQUET CANYON ROAD N/O SOLEDAD CANYON ROAD,04/12/2008 12:00:00 AM,Sat,39079,"BOUQUET CANYON ROAD N/O SOLEDAD CANYON ROAD, california"
BOUQUET CANYON ROAD N/O SOLEDAD CANYON ROAD,04/11/2008 12:00:00 AM,Fri,54478,"BOUQUET CANYON ROAD N/O SOLEDAD CANYON ROAD, california"
BOUQUET CANYON ROAD N/O SOLEDAD CANYON ROAD,04/10/2008 12:00:00 AM,Thur,58503,"BOUQUET CANYON ROAD N/O SOLEDAD CANYON ROAD, california"
BOUQUET CANYON ROAD N/O SOLEDAD CANYON ROAD,04/09/2008 12:00:00 AM,Wed,58261,"BOUQUET CANYON ROAD N/O SOLEDAD CANYON ROAD, california"
BOUQUET CANYON ROAD N/O SOLEDAD CANYON ROAD,11/19/2007 12:00:00 AM,Mon,61079,"BOUQUET CANYON ROAD N/O SOLEDAD CANYON ROAD, california"
BOUQUET CANYON ROAD N/O SOLEDAD CANYON ROAD,11/18/2007 12:00:00 AM,Sun,46663,"BOUQUET CANYON ROAD N/O SOLEDAD CANYON ROAD, california"
BOUQUET CANYON ROAD N/O SOLEDAD CANYON ROAD,11/17/2007 12:00:00 AM,Sat,58370,"BOUQUET CANYON ROAD N/O SOLEDAD CANYON ROAD, california"
BOUQUET CANYON ROAD N/O SOLEDAD CANYON ROAD,11/16/2007 12:00:00 AM,Fri,66399,"BOUQUET CANYON ROAD N/O SOLEDAD CANYON ROAD, california"
BOUQUET CANYON ROAD N/O SOLEDAD CANYON ROAD,11/15/2007 12:00:00 AM,Thur,65059,"BOUQUET CANYON ROAD N/O SOLEDAD CANYON ROAD, california"
BOUQUET CANYON ROAD N/O SOLEDAD CANYON ROAD,11/14/2007 12:00:00 AM,Wed,63995,"BOUQUET CANYON ROAD N/O SOLEDAD CANYON ROAD, california"
BOUQUET CANYON ROAD N/O SOLEDAD CANYON ROAD,06/17/2007 12:00:00 AM,Sun,35373,"BOUQUET CANYON ROAD N/O SOLEDAD CANYON ROAD, california"
BOUQUET CANYON ROAD N/O SOLEDAD CANYON ROAD,06/16/2007 12:00:00 AM,Sat,57388,"BOUQUET CANYON ROAD N/O SOLEDAD CANYON ROAD, california"
BOUQUET CANYON ROAD N/O SOLEDAD CANYON ROAD,06/15/2007 12:00:00 AM,Fri,64246,"BOUQUET CANYON ROAD N/O SOLEDAD CANYON ROAD, california"
BOUQUET CANYON ROAD N/O SOLEDAD CANYON ROAD,06/14/2007 12:00:00 AM,Thur,62413,"BOUQUET CANYON ROAD N/O SOLEDAD CANYON ROAD, california"
ATHENS WAY N/O 124TH STREET,04/25/2008 12:00:00 AM,Fri,199,"ATHENS WAY N/O 124TH STREET, california"
ATHENS WAY N/O 124TH STREET,04/24/2008 12:00:00 AM,Thur,207,"ATHENS WAY N/O 124TH STREET, california"
ATINA DRIVE E/O ESCALADA AVENUE,01/10/2007 12:00:00 AM,Wed,91,"ATINA DRIVE E/O ESCALADA AVENUE, california"
ATINA DRIVE E/O ESCALADA AVENUE,01/09/2007 12:00:00 AM,Tue,100,"ATINA DRIVE E/O ESCALADA AVENUE, california"
ATINA DRIVE W/O DESTOYA AVENUE,01/10/2007 12:00:00 AM,Wed,397,"ATINA DRIVE W/O DESTOYA AVENUE, california"
ATINA DRIVE W/O DESTOYA AVENUE,01/09/2007 12:00:00 AM,Tue,398,"ATINA DRIVE W/O DESTOYA AVENUE, california"
ATLANTIC AVENUE N/O ROSECRANS AVENUE,06/16/2009 12:00:00 AM,Tue,21241,"ATLANTIC AVENUE N/O ROSECRANS AVENUE, california"
MARTIN LUTHER KING JR BOULEVARD E/O ALAMEDA STREET (E),07/19/2015 12:00:00 AM,Sun,5345,"MARTIN LUTHER KING JR BOULEVARD E/O ALAMEDA STREET (E), california"
ATLANTIC AVENUE N/O ROSECRANS AVENUE,01/29/2007 12:00:00 AM,Mon,20234,"ATLANTIC AVENUE N/O ROSECRANS AVENUE, california"
ATLANTIC AVENUE S/O COMPTON BOULEVARD,06/23/2009 12:00:00 AM,Tue,18158,"ATLANTIC AVENUE S/O COMPTON BOULEVARD, california"
ATLANTIC AVENUE S/O COMPTON BOULEVARD,06/22/2009 12:00:00 AM,Mon,17791,"ATLANTIC AVENUE S/O COMPTON BOULEVARD, california"
ATLANTIC AVENUE S/O COMPTON BOULEVARD,01/29/2007 12:00:00 AM,Mon,17788,"ATLANTIC AVENUE S/O COMPTON BOULEVARD, california"
ATLANTIC AVENUE S/O ROSE STREET,11/03/2009 12:00:00 AM,Tue,18609,"ATLANTIC AVENUE S/O ROSE STREET, california"
ATLANTIC AVENUE S/O ROSECRANS AVENUE,06/23/2009 12:00:00 AM,Tue,15734,"ATLANTIC AVENUE S/O ROSECRANS AVENUE, california"
ATLANTIC AVENUE S/O ROSECRANS AVENUE,06/22/2009 12:00:00 AM,Mon,15880,"ATLANTIC AVENUE S/O ROSECRANS AVENUE, california"
ATLANTIC AVENUE S/O ROSECRANS AVENUE,01/29/2007 12:00:00 AM,Mon,15901,"ATLANTIC AVENUE S/O ROSECRANS AVENUE, california"
ATLANTIC BOULEVARD N/O 4TH STREET,04/26/2011 12:00:00 AM,Tue,29809,"ATLANTIC BOULEVARD N/O 4TH STREET, california"
ATLANTIC BOULEVARD N/O 4TH STREET,04/25/2011 12:00:00 AM,Mon,29341,"ATLANTIC BOULEVARD N/O 4TH STREET, california"
ATLANTIC BOULEVARD N/O HARBOR STREET,04/27/2008 12:00:00 AM,Sun,12575,"ATLANTIC BOULEVARD N/O HARBOR STREET, california"
ATLANTIC BOULEVARD N/O HARBOR STREET,04/26/2008 12:00:00 AM,Sat,16695,"ATLANTIC BOULEVARD N/O HARBOR STREET, california"
ATLANTIC BOULEVARD N/O HARBOR STREET,04/25/2008 12:00:00 AM,Fri,23628,"ATLANTIC BOULEVARD N/O HARBOR STREET, california"
AVENUE M-8 W/O 45TH STREET W,04/06/2007 12:00:00 AM,Fri,1866,"AVENUE M-8 W/O 45TH STREET W, california"
AVENUE M-8 W/O 45TH STREET W,04/05/2007 12:00:00 AM,Thur,1866,"AVENUE M-8 W/O 45TH STREET W, california"
AVENUE M-8 W/O 45TH STREET W,04/04/2007 12:00:00 AM,Wed,1938,"AVENUE M-8 W/O 45TH STREET W, california"
AVENUE M-8 W/O 45TH STREET W,04/03/2007 12:00:00 AM,Tue,1912,"AVENUE M-8 W/O 45TH STREET W, california"
AVENUE M-8 W/O 50TH STREET W,05/04/2008 12:00:00 AM,Sun,2557,"AVENUE M-8 W/O 50TH STREET W, california"
AVENUE M-8 W/O 50TH STREET W,05/03/2008 12:00:00 AM,Sat,3243,"AVENUE M-8 W/O 50TH STREET W, california"
AVENUE M-8 W/O 50TH STREET W,05/02/2008 12:00:00 AM,Fri,4173,"AVENUE M-8 W/O 50TH STREET W, california"
MOUNTAIN VIEW STREET E/O GLENROSE AVENUE,01/28/2015 12:00:00 AM,Wed,1009,"MOUNTAIN VIEW STREET E/O GLENROSE AVENUE, california"
AVENUE M-8 W/O 50TH STREET W,05/01/2008 12:00:00 AM,Thur,3918,"AVENUE M-8 W/O 50TH STREET W, california"
AVENUE M-8 W/O 60TH STREET W,11/21/2010 12:00:00 AM,Sun,1714,"AVENUE M-8 W/O 60TH STREET W, california"
AVENUE M-8 W/O 60TH STREET W,11/20/2010 12:00:00 AM,Sat,2040,"AVENUE M-8 W/O 60TH STREET W, california"
AVENUE M-8 W/O 60TH STREET W,11/19/2010 12:00:00 AM,Fri,2502,"AVENUE M-8 W/O 60TH STREET W, california"
AVENUE M-8 W/O 60TH STREET W,11/18/2010 12:00:00 AM,Thur,2292,"AVENUE M-8 W/O 60TH STREET W, california"
AVENUE N E/O 25TH STREET W,04/06/2014 12:00:00 AM,Sun,10076,"AVENUE N E/O 25TH STREET W, california"
AVENUE N E/O 25TH STREET W,04/05/2014 12:00:00 AM,Sat,11966,"AVENUE N E/O 25TH STREET W, california"
AVENUE N E/O 25TH STREET W,04/04/2014 12:00:00 AM,Fri,15143,"AVENUE N E/O 25TH STREET W, california"
AVENUE N E/O 25TH STREET W,04/03/2014 12:00:00 AM,Thur,15011,"AVENUE N E/O 25TH STREET W, california"
AVENUE N E/O 25TH STREET W,04/02/2014 12:00:00 AM,Wed,14828,"AVENUE N E/O 25TH STREET W, california"
AVENUE N E/O 45TH STREET W,08/20/2008 12:00:00 AM,Wed,11779,"AVENUE N E/O 45TH STREET W, california"
AVENUE N E/O 45TH STREET W,08/19/2008 12:00:00 AM,Tue,12093,"AVENUE N E/O 45TH STREET W, california"
AVENUE N E/O 70TH STREET E,08/12/2013 12:00:00 AM,Mon,4038,"AVENUE N E/O 70TH STREET E, california"
AVENUE N E/O 70TH STREET E,07/22/2011 12:00:00 AM,Fri,3872,"AVENUE N E/O 70TH STREET E, california"
AVENUE N E/O 70TH STREET E,07/21/2011 12:00:00 AM,Thur,4142,"AVENUE N E/O 70TH STREET E, california"
AVENUE N E/O 70TH STREET E,02/15/2011 12:00:00 AM,Tue,4183,"AVENUE N E/O 70TH STREET E, california"
BARRYDALE STREET E/O ARDILLA AVENUE,06/01/2011 12:00:00 AM,Wed,567,"BARRYDALE STREET E/O ARDILLA AVENUE, california"
BARTLETT AVENUE S/O DAINES DRIVE,09/28/2008 12:00:00 AM,Sun,1170,"BARTLETT AVENUE S/O DAINES DRIVE, california"
BARTLETT AVENUE S/O DAINES DRIVE,09/27/2008 12:00:00 AM,Sat,1310,"BARTLETT AVENUE S/O DAINES DRIVE, california"
BARTLETT AVENUE S/O DAINES DRIVE,09/26/2008 12:00:00 AM,Fri,1451,"BARTLETT AVENUE S/O DAINES DRIVE, california"
BARTLETT AVENUE S/O DAINES DRIVE,09/25/2008 12:00:00 AM,Thur,1347,"BARTLETT AVENUE S/O DAINES DRIVE, california"
BARTLETT AVENUE S/O DAINES DRIVE,09/24/2008 12:00:00 AM,Wed,1330,"BARTLETT AVENUE S/O DAINES DRIVE, california"
BASETDALE AVENUE N/O ALANWOOD ROAD,03/01/2010 12:00:00 AM,Mon,2735,"BASETDALE AVENUE N/O ALANWOOD ROAD, california"
BASETDALE AVENUE N/O COLLWOD AVENUE,03/02/2010 12:00:00 AM,Tue,1932,"BASETDALE AVENUE N/O COLLWOD AVENUE, california"
BASETDALE AVENUE N/O CUNNINGHAM DRIVE,10/19/2008 12:00:00 AM,Sun,1035,"BASETDALE AVENUE N/O CUNNINGHAM DRIVE, california"
BASETDALE AVENUE N/O CUNNINGHAM DRIVE,10/18/2008 12:00:00 AM,Sat,1219,"BASETDALE AVENUE N/O CUNNINGHAM DRIVE, california"
BASETDALE AVENUE N/O CUNNINGHAM DRIVE,10/17/2008 12:00:00 AM,Fri,1499,"BASETDALE AVENUE N/O CUNNINGHAM DRIVE, california"
BASETDALE AVENUE N/O CUNNINGHAM DRIVE,10/16/2008 12:00:00 AM,Thur,1383,"BASETDALE AVENUE N/O CUNNINGHAM DRIVE, california"
BASETDALE AVENUE N/O PECKAM DRIVE,02/21/2010 12:00:00 AM,Sun,1969,"BASETDALE AVENUE N/O PECKAM DRIVE, california"
BASETDALE AVENUE N/O PECKAM DRIVE,02/20/2010 12:00:00 AM,Sat,2538,"BASETDALE AVENUE N/O PECKAM DRIVE, california"
BASETDALE AVENUE N/O PECKAM DRIVE,02/19/2010 12:00:00 AM,Fri,2508,"BASETDALE AVENUE N/O PECKAM DRIVE, california"
BASETDALE AVENUE N/O PECKAM DRIVE,02/18/2010 12:00:00 AM,Thur,2419,"BASETDALE AVENUE N/O PECKAM DRIVE, california"
BASETDALE AVENUE N/O PECKAM DRIVE,02/17/2010 12:00:00 AM,Wed,2397,"BASETDALE AVENUE N/O PECKAM DRIVE, california"
ACADEMY DRIVE S/O CARTESIAN CIRCLE,01/28/2015 12:00:00 AM,Wed,2080,"ACADEMY DRIVE S/O CARTESIAN CIRCLE, california"
BASETDALE AVENUE S/O CARAWAY DRIVE,03/01/2010 12:00:00 AM,Mon,1824,"BASETDALE AVENUE S/O CARAWAY DRIVE, california"
BASETDALE AVENUE S/O CARAWAY DRIVE,10/19/2008 12:00:00 AM,Sun,1205,"BASETDALE AVENUE S/O CARAWAY DRIVE, california"
BASETDALE AVENUE S/O CARAWAY DRIVE,10/18/2008 12:00:00 AM,Sat,1366,"BASETDALE AVENUE S/O CARAWAY DRIVE, california"
BASETDALE AVENUE S/O CARAWAY DRIVE,10/17/2008 12:00:00 AM,Fri,2038,"BASETDALE AVENUE S/O CARAWAY DRIVE, california"
BASETDALE AVENUE S/O CARAWAY DRIVE,10/16/2008 12:00:00 AM,Thur,1960,"BASETDALE AVENUE S/O CARAWAY DRIVE, california"
BASETDALE AVENUE S/O COLLWOOD AVENUE,03/01/2010 12:00:00 AM,Mon,2096,"BASETDALE AVENUE S/O COLLWOOD AVENUE, california"
PINE STREET E/O ALAMEDA STREET,07/19/2015 12:00:00 AM,Sun,5413,"PINE STREET E/O ALAMEDA STREET, california"
BASETDALE AVENUE S/O HOIG STREET,03/07/2010 12:00:00 AM,Sun,1595,"BASETDALE AVENUE S/O HOIG STREET, california"
BASETDALE AVENUE S/O HOIG STREET,03/06/2010 12:00:00 AM,Sat,1846,"BASETDALE AVENUE S/O HOIG STREET, california"
BOUQUET CANYON ROAD N/O SOLEDAD CANYON ROAD,06/13/2007 12:00:00 AM,Wed,60626,"BOUQUET CANYON ROAD N/O SOLEDAD CANYON ROAD, california"
BOUQUET CANYON ROAD N/O SOLEDAD CANYON ROAD,05/14/2007 12:00:00 AM,Mon,58815,"BOUQUET CANYON ROAD N/O SOLEDAD CANYON ROAD, california"
BOUQUET CANYON ROAD N/O SOLEDAD CANYON ROAD,05/13/2007 12:00:00 AM,Sun,45643,"BOUQUET CANYON ROAD N/O SOLEDAD CANYON ROAD, california"
BOUQUET CANYON ROAD N/O SOLEDAD CANYON ROAD,05/12/2007 12:00:00 AM,Sat,61957,"BOUQUET CANYON ROAD N/O SOLEDAD CANYON ROAD, california"
BOUQUET CANYON ROAD N/O SOLEDAD CANYON ROAD,05/11/2007 12:00:00 AM,Fri,66592,"BOUQUET CANYON ROAD N/O SOLEDAD CANYON ROAD, california"
BOUQUET CANYON ROAD N/O SOLEDAD CANYON ROAD,05/10/2007 12:00:00 AM,Thur,63127,"BOUQUET CANYON ROAD N/O SOLEDAD CANYON ROAD, california"
BOUQUET CANYON ROAD N/O SPUNKY CANYON ROAD,04/14/2013 12:00:00 AM,Sun,1080,"BOUQUET CANYON ROAD N/O SPUNKY CANYON ROAD, california"
BOUQUET CANYON ROAD N/O SPUNKY CANYON ROAD,04/13/2013 12:00:00 AM,Sat,1353,"BOUQUET CANYON ROAD N/O SPUNKY CANYON ROAD, california"
BOUQUET CANYON ROAD N/O SPUNKY CANYON ROAD,04/12/2013 12:00:00 AM,Fri,1804,"BOUQUET CANYON ROAD N/O SPUNKY CANYON ROAD, california"
BOUQUET CANYON ROAD N/O SPUNKY CANYON ROAD,04/11/2013 12:00:00 AM,Thur,1724,"BOUQUET CANYON ROAD N/O SPUNKY CANYON ROAD, california"
BOUQUET CANYON ROAD N/O VASQUEZ CANYON ROAD,09/20/2010 12:00:00 AM,Mon,2695,"BOUQUET CANYON ROAD N/O VASQUEZ CANYON ROAD, california"
BOUQUET CANYON ROAD N/O VASQUEZ CANYON ROAD,02/14/2007 12:00:00 AM,Wed,3809,"BOUQUET CANYON ROAD N/O VASQUEZ CANYON ROAD, california"
TWEEDY BOULEVARD E/O ALAMEDA STREET,07/19/2015 12:00:00 AM,Sun,8697,"TWEEDY BOULEVARD E/O ALAMEDA STREET, california"
BOUQUET CANYON ROAD S/B SOLEDAD CANYON ROAD,04/15/2009 12:00:00 AM,Wed,65932,"BOUQUET CANYON ROAD S/B SOLEDAD CANYON ROAD, california"
BOUQUET CANYON ROAD S/O ELIZABETH LAKE ROAD,11/08/2010 12:00:00 AM,Mon,1741,"BOUQUET CANYON ROAD S/O ELIZABETH LAKE ROAD, california"
ATLANTIC BOULEVARD N/O HARBOR STREET,04/24/2008 12:00:00 AM,Thur,22863,"ATLANTIC BOULEVARD N/O HARBOR STREET, california"
ATLANTIC BOULEVARD N/O HARBOR STREET,04/23/2008 12:00:00 AM,Wed,22022,"ATLANTIC BOULEVARD N/O HARBOR STREET, california"
ATLANTIC BOULEVARD N/O HARBOR STREET,04/22/2008 12:00:00 AM,Tue,22599,"ATLANTIC BOULEVARD N/O HARBOR STREET, california"
ATLANTIC BOULEVARD N/O SHEILA STREET,04/27/2008 12:00:00 AM,Sun,10490,"ATLANTIC BOULEVARD N/O SHEILA STREET, california"
ATLANTIC BOULEVARD N/O SHEILA STREET,04/26/2008 12:00:00 AM,Sat,14480,"ATLANTIC BOULEVARD N/O SHEILA STREET, california"
ATLANTIC BOULEVARD N/O SHEILA STREET,04/25/2008 12:00:00 AM,Fri,21814,"ATLANTIC BOULEVARD N/O SHEILA STREET, california"
ATLANTIC BOULEVARD N/O SHEILA STREET,04/24/2008 12:00:00 AM,Thur,21172,"ATLANTIC BOULEVARD N/O SHEILA STREET, california"
ATLANTIC BOULEVARD N/O SHEILA STREET,04/23/2008 12:00:00 AM,Wed,21278,"ATLANTIC BOULEVARD N/O SHEILA STREET, california"
ATLANTIC BOULEVARD N/O SHEILA STREET,04/22/2008 12:00:00 AM,Tue,21973,"ATLANTIC BOULEVARD N/O SHEILA STREET, california"
ATLANTIC BOULEVARD N/O WHITTIER BOULEVARD,04/26/2011 12:00:00 AM,Tue,25202,"ATLANTIC BOULEVARD N/O WHITTIER BOULEVARD, california"
ATLANTIC BOULEVARD N/O WHITTIER BOULEVARD,04/25/2011 12:00:00 AM,Mon,25090,"ATLANTIC BOULEVARD N/O WHITTIER BOULEVARD, california"
ATLANTIC BOULEVARD S/O COMO STREET,04/27/2008 12:00:00 AM,Sun,13429,"ATLANTIC BOULEVARD S/O COMO STREET, california"
92ND STREET E/O ALAMEDA STREET,07/19/2015 12:00:00 AM,Sun,9716,"92ND STREET E/O ALAMEDA STREET, california"
ATLANTIC BOULEVARD S/O COMO STREET,04/26/2008 12:00:00 AM,Sat,17480,"ATLANTIC BOULEVARD S/O COMO STREET, california"
ATLANTIC BOULEVARD S/O COMO STREET,04/25/2008 12:00:00 AM,Fri,25209,"ATLANTIC BOULEVARD S/O COMO STREET, california"
ATLANTIC BOULEVARD S/O COMO STREET,04/24/2008 12:00:00 AM,Thur,23671,"ATLANTIC BOULEVARD S/O COMO STREET, california"
ATLANTIC BOULEVARD S/O COMO STREET,04/23/2008 12:00:00 AM,Wed,22994,"ATLANTIC BOULEVARD S/O COMO STREET, california"
ATLANTIC BOULEVARD S/O COMO STREET,04/22/2008 12:00:00 AM,Tue,23669,"ATLANTIC BOULEVARD S/O COMO STREET, california"
ATLANTIC BOULEVARD S/O OLYMPIC BOULEVARD,04/26/2011 12:00:00 AM,Tue,20452,"ATLANTIC BOULEVARD S/O OLYMPIC BOULEVARD, california"
ATLANTIC BOULEVARD S/O OLYMPIC BOULEVARD,04/25/2011 12:00:00 AM,Mon,20353,"ATLANTIC BOULEVARD S/O OLYMPIC BOULEVARD, california"
AVENUE N E/O 70TH STREET E,02/14/2011 12:00:00 AM,Mon,4256,"AVENUE N E/O 70TH STREET E, california"
AVENUE N E/O 70TH STREET E,03/24/2010 12:00:00 AM,Wed,4295,"AVENUE N E/O 70TH STREET E, california"
AVENUE N W/O 170TH STREET E,06/04/2013 12:00:00 AM,Tue,120,"AVENUE N W/O 170TH STREET E, california"
AVENUE N W/O 70TH STREET E,08/12/2013 12:00:00 AM,Mon,4774,"AVENUE N W/O 70TH STREET E, california"
AVENUE N W/O 70TH STREET E,11/29/2011 12:00:00 AM,Tue,4918,"AVENUE N W/O 70TH STREET E, california"
AVENUE N W/O 70TH STREET E,02/15/2011 12:00:00 AM,Tue,4776,"AVENUE N W/O 70TH STREET E, california"
AVENUE N W/O 70TH STREET E,02/14/2011 12:00:00 AM,Mon,4840,"AVENUE N W/O 70TH STREET E, california"
AVENUE N W/O 70TH STREET E,03/24/2010 12:00:00 AM,Wed,4768,"AVENUE N W/O 70TH STREET E, california"
AVENUE N WO RT 14 S/B ON,08/20/2008 12:00:00 AM,Wed,20473,"AVENUE N WO RT 14 S/B ON, california"
AVENUE N WO RT 14 S/B ON,08/19/2008 12:00:00 AM,Tue,21069,"AVENUE N WO RT 14 S/B ON, california"
54TH STREET E/O ALVISO AVENUE,01/28/2015 12:00:00 AM,Wed,5181,"54TH STREET E/O ALVISO AVENUE, california"
AVENUE N-12 W/O FIELDSPRING STREET,06/17/2014 12:00:00 AM,Tue,150,"AVENUE N-12 W/O FIELDSPRING STREET, california"
AVENUE N-12 W/O FIELDSPRING STREET,06/16/2014 12:00:00 AM,Mon,162,"AVENUE N-12 W/O FIELDSPRING STREET, california"
AVENUE N-3 E/O 40TH STREET W,10/20/2010 12:00:00 AM,Wed,59,"AVENUE N-3 E/O 40TH STREET W, california"
AVENUE N-3 W/O 40TH STREET W,10/20/2010 12:00:00 AM,Wed,68,"AVENUE N-3 W/O 40TH STREET W, california"
AVENUE O E/O 150TH STREET E,11/18/2013 12:00:00 AM,Mon,4817,"AVENUE O E/O 150TH STREET E, california"
AVENUE O E/O 150TH STREET E,06/29/2011 12:00:00 AM,Wed,4571,"AVENUE O E/O 150TH STREET E, california"
AVENUE O E/O 150TH STREET E,06/28/2011 12:00:00 AM,Tue,4434,"AVENUE O E/O 150TH STREET E, california"
AVENUE O E/O 150TH STREET E,12/08/2010 12:00:00 AM,Wed,4958,"AVENUE O E/O 150TH STREET E, california"
AVENUE O E/O 150TH STREET E,12/07/2010 12:00:00 AM,Tue,4949,"AVENUE O E/O 150TH STREET E, california"
AVENUE O E/O 15TH STREET W,09/04/2013 12:00:00 AM,Wed,5099,"AVENUE O E/O 15TH STREET W, california"
AVENUE O E/O 15TH STREET W,07/15/2009 12:00:00 AM,Wed,4691,"AVENUE O E/O 15TH STREET W, california"
BASETDALE AVENUE S/O HOIG STREET,03/05/2010 12:00:00 AM,Fri,2400,"BASETDALE AVENUE S/O HOIG STREET, california"
BASETDALE AVENUE S/O HOIG STREET,03/04/2010 12:00:00 AM,Thur,2451,"BASETDALE AVENUE S/O HOIG STREET, california"
BASETDALE AVENUE S/O PECKAM DRIVE,02/21/2010 12:00:00 AM,Sun,942,"BASETDALE AVENUE S/O PECKAM DRIVE, california"
BASETDALE AVENUE S/O PECKAM DRIVE,02/20/2010 12:00:00 AM,Sat,1079,"BASETDALE AVENUE S/O PECKAM DRIVE, california"
BASETDALE AVENUE S/O PECKAM DRIVE,02/19/2010 12:00:00 AM,Fri,1287,"BASETDALE AVENUE S/O PECKAM DRIVE, california"
BASETDALE AVENUE S/O PECKAM DRIVE,02/18/2010 12:00:00 AM,Thur,1254,"BASETDALE AVENUE S/O PECKAM DRIVE, california"
54TH STREET E/O DEANE AVENUE,01/28/2015 12:00:00 AM,Wed,6499,"54TH STREET E/O DEANE AVENUE, california"
BASETDALE AVENUE S/O PECKAM DRIVE,02/17/2010 12:00:00 AM,Wed,1249,"BASETDALE AVENUE S/O PECKAM DRIVE, california"
BASETDALE AVENUE S/O VALLEY BOULEVARD,02/21/2010 12:00:00 AM,Sun,1753,"BASETDALE AVENUE S/O VALLEY BOULEVARD, california"
BASETDALE AVENUE S/O VALLEY BOULEVARD,02/20/2010 12:00:00 AM,Sat,2159,"BASETDALE AVENUE S/O VALLEY BOULEVARD, california"
BASETDALE AVENUE S/O VALLEY BOULEVARD,02/19/2010 12:00:00 AM,Fri,2427,"BASETDALE AVENUE S/O VALLEY BOULEVARD, california"
BASETDALE AVENUE S/O VALLEY BOULEVARD,02/18/2010 12:00:00 AM,Thur,2082,"BASETDALE AVENUE S/O VALLEY BOULEVARD, california"
BASETDALE AVENUE S/O VALLEY BOULEVARD,02/17/2010 12:00:00 AM,Wed,1967,"BASETDALE AVENUE S/O VALLEY BOULEVARD, california"
BASIN DRIVE N/O FERNWOOD PACIFIC DRIVE,07/17/2012 12:00:00 AM,Tue,110,"BASIN DRIVE N/O FERNWOOD PACIFIC DRIVE, california"
BASIN DRIVE N/O FERNWOOD PACIFIC DRIVE,07/16/2012 12:00:00 AM,Mon,128,"BASIN DRIVE N/O FERNWOOD PACIFIC DRIVE, california"
BASKIN AVENUE S/O WING LANE,09/18/2007 12:00:00 AM,Tue,354,"BASKIN AVENUE S/O WING LANE, california"
BATSON AVENUE S/O LOS PALACIOS DRIVE,06/25/2007 12:00:00 AM,Mon,3723,"BATSON AVENUE S/O LOS PALACIOS DRIVE, california"
CANYON CREST ROAD S/O HOLLYGROVE LANE,07/20/2015 12:00:00 AM,Mon,776,"CANYON CREST ROAD S/O HOLLYGROVE LANE, california"
